"lon","lat","unc"
-117.320503,34.186375,7
-120.383263,35.244131,NA
-117.036194,32.805497,5
-117.241587,33.099889,4
-98.343413,30.862153,4
-98.635857,29.57122,NA
-117.819415,33.654561,61
-117.133253,33.456386,NA
-117.5,33.400002,90
-118.470931,34.173185,79
-117.888808,33.652202,7
-100.190217,30.056083,9
-98.929982,30.227166,2
-119.632467,34.459134,5
-118.0464,33.69562,196
-117.585634,33.78747,7
-122.426852,38.859491,NA
-116.666992,32.744858,5
-117.614917,33.796819,7
-117.015189,32.644675,4
-119.634782,34.4583,5
-117.563408,33.586647,NA
-117.707882,33.697442,NA
-117.601997,33.655238,5
-106.087028,32.837233,4
-118.698547,34.095458,3
-119.633136,34.458823,5
-117.601261,33.572755,15
-106.087342,32.837233,4
-116.668669,32.746753,NA
-119.636022,34.455598,5
-121.659018,37.340413,NA
-117.117127,33.050302,NA
-97.741355,30.721133,3
-117.20375,33.089936,3
-117.206262,33.113525,4
-117.116554,33.535023,4
-120.004327,37.384518,NA
-117.015189,32.64467,4
-116.666014,32.747287,NA
-117.203619,33.11472,13
-116.668669,32.746753,NA
-117.5857,33.78744,NA
-119.059586,34.461324,8
-119.058816,34.462881,8
-98.368132,30.743112,12
-116.663525,32.743019,NA
-122.425658,38.859917,5
-118.96048,34.147861,4
-118.195678,34.163461,6
-117.04583,33.172542,3
-119.056134,34.449117,5
-119.055382,34.465789,5
-119.056603,34.447869,9
-122.303012,38.904305,NA
-119.05956,34.460917,4
-119.055397,34.453592,4
-119.059139,34.462473,8
-119.071444,34.443787,4
-119.059372,34.446096,9
-98.455951,29.630723,86
-117.596067,33.793346,3
-119.05953,34.459227,7
-119.057569,34.463352,4
-119.058364,34.463285,7
-119.922225,34.452192,5
-117.174177,33.878065,22
-97.581755,31.240305,24
-119.059579,34.461961,3
-119.056798,34.462843,8
-116.997953,32.653406,8
-116.970642,33.46225,5
-117.044017,32.845329,NA
-119.05935,34.458126,3
-119.062636,34.445423,3
-119.05744,34.464565,70
-117.275806,33.68961,61
-100.963753,29.35118,19
-117.217262,33.085808,3
-122.025505,37.215197,4
-118.303129,34.14202,NA
-97.690178,30.398845,8
-102.322892,31.891631,19
-96.924002,32.905063,4
-98.078657,29.923621,16
-118.114124,34.203324,NA
-116.662075,32.739114,NA
-119.435451,34.491048,3
-120.472081,35.665647,NA
-120.5421,35.483028,NA
-120.265269,35.712144,NA
-117.884151,33.6529,NA
-121.92301,37.870135,50
-122.3508,38.835836,NA
-122.478272,38.344745,5
-122.425522,38.860053,NA
-117.951928,33.906362,38
-118.28765,34.128558,5
-118.01327,34.100624,223
-118.41419,34.108136,270
-120.85164,35.52903,NA
-122.359406,37.159039,5
-102.946739,29.571329,65
-97.734517,30.393347,NA
-120.549872,35.636158,NA
-117.295128,33.973438,10
-121.185124,36.484221,28
-97.776331,31.106574,9
-117.07502,33.177379,71
-117.062625,34.042376,65
-106.447282,31.837151,10
-97.806722,30.713892,NA
-106.447282,31.837151,10
-106.447282,31.837151,10
-106.447282,31.837151,10
-119.638573,34.478516,NA
-119.64402,34.46109,NA
-119.638573,34.478516,NA
-119.638527,34.480225,NA
-119.644119,34.462547,NA
-122.543088,37.938062,5
-117.094578,34.041709,NA
-117.90501,34.154433,100
-118.439912,32.87115,5
-98.369897,29.586657,7
-120.549794,35.636114,NA
-120.552742,35.456134,243
-118.334167,33.768333,NA
-119.95713,37.494588,6
-119.957892,37.494494,7
-118.766978,34.197103,NA
-118.183521,34.16955,NA
-121.72412,39.790863,NA
-118.729212,34.077489,4
-119.48664,37.138587,207
-119.696222,34.537653,10
-105.955863,32.969855,4
-120.983197,38.684339,7
-118.466705,34.176433,82
-118.474103,34.169157,29
-121.924335,37.871128,NA
-106.095017,32.860712,NA
-122.46548,37.576783,7
-116.987145,32.723572,NA
-117.106658,32.543583,6
-122.365696,37.531107,NA
-122.090575,37.54565,4
-118.998725,34.108222,8
-118.592309,34.132446,2
-97.757865,30.445957,100
-118.368717,34.125192,2
-98.146239,30.521683,12
-118.56665,34.15224,4
-97.750045,30.333033,165
-118.530121,34.238486,977
-119.579583,34.474218,9
-117.579904,33.785883,3
-117.184647,33.111389,3
-119.593978,34.476894,6
-119.577322,34.47238,7
-119.583359,34.475707,9
-117.658107,33.68993,NA
-117.57862,33.777753,8
-119.574899,34.509326,9
-119.571806,34.508397,7
-97.955917,29.863278,5
-119.574655,34.508272,7
-119.591157,34.477079,6
-116.84087,32.599866,15
-122.225604,37.874427,2
-119.570184,34.469716,6
-119.569916,34.518631,8
-119.56684,34.525853,8
-117.157425,33.108364,11
-119.567547,34.524155,8
-122.495725,38.444539,NA
-119.570483,34.5089,8
-119.56544,34.528095,7
-97.650203,30.216461,19
-116.82547,32.67443,5
-120.698808,35.225056,20
-97.876116,30.18285,8
-117.977936,33.893238,236
-117.211097,33.080805,3
-120.210237,34.616975,10
-119.57375,34.50793,9
-119.571545,34.517095,4
-117.840541,33.574136,203
-121.852106,37.123386,9
-119.588082,34.475577,6
-119.570961,34.510401,9
-119.568689,34.521206,7
-119.580118,34.470143,4
-119.563545,34.533875,9
-122.469177,37.86961,76
-119.5674,34.470114,5
-100.648194,30.580597,NA
-117.280477,33.169091,NA
-118.283661,34.148484,10
-119.577959,34.473704,5
-119.56219,34.485902,9
-119.575837,34.509147,9
-119.568079,34.522999,7
-119.580545,34.468008,3
-119.572229,34.507504,7
-116.720947,33.349673,5
-99.838936,30.807392,NA
-117.75258,33.796344,194
-117.308844,33.14586,255
-119.586118,34.47514,8
-119.362905,34.518813,9
-119.356757,34.554531,16
-119.354007,34.522445,5
-119.355868,34.548338,8
-119.355871,34.551171,3
-119.356201,34.54941,4
-119.353981,34.531119,3
-99.080008,32.021183,NA
-119.355988,34.543673,5
-119.353843,34.532127,8
-119.369982,34.517381,9
-118.932608,34.104336,9
-119.352951,34.534082,9
-119.350621,34.528109,9
-119.384008,34.509543,3
-119.381892,34.511794,4
-119.353256,34.532801,6
-119.352967,34.522498,9
-119.357901,34.563348,9
-119.37082,34.517051,4
-119.351621,34.5241,9
-103.30074,29.270638,NA
-117.171478,33.063928,3
-119.35487,34.541215,4
-119.380924,34.514698,6
-119.378851,34.517871,3
-119.364118,34.518033,3
-119.356407,34.544517,9
-121.777762,37.133381,NA
-119.356515,34.550525,8
-119.360739,34.519668,6
-119.35666,34.554434,9
-119.355038,34.540037,9
-119.358499,34.520076,8
-118.384461,34.002489,5
-119.352886,34.533897,7
-119.35633,34.553007,3
-119.381594,34.513234,7
-119.351744,34.525076,5
-98.626323,31.271391,15
-119.95371,37.493287,9
-119.381242,34.514463,8
-116.938016,33.589101,NA
-119.372966,34.516315,4
-121.376831,36.083411,NA
-119.351142,34.52914,6
-119.368009,34.517617,3
-117.349943,33.960904,15
-119.355228,34.540374,9
-119.352451,34.530023,9
-119.350891,34.528696,8
-119.366922,34.517837,6
-98.630165,29.552392,NA
-119.357666,34.555779,8
-119.370822,34.517036,3
-119.351882,34.527283,4
-101.353559,29.70602,19
-119.352012,34.52578,9
-119.351055,34.528693,9
-119.356634,34.547053,4
-119.365863,34.5178,7
-119.355895,34.545209,9
-119.954668,37.48726,6
-98.614243,31.277981,15
-119.928801,37.498086,9
-99.78305,30.47155,NA
-119.505172,34.44117,5
-117.231588,33.093661,3
-119.531162,34.467939,8
-98.613127,31.279575,3
-119.507867,34.424337,5
-119.508472,34.423979,5
-117.204505,33.108964,13
-119.271677,34.474877,4
-119.471056,34.473783,9
-119.572077,34.47371,7
-119.556702,34.468605,65
-118.709142,34.101906,6
-119.575533,34.474596,4
-119.573666,34.473954,5
-118.930923,34.10234,22
-117.140061,33.083611,4
-119.549717,34.465074,4
-119.530834,34.469167,6
-119.557117,34.464453,8
-119.506927,34.425656,5
-119.575082,34.475942,4
-98.12788,30.034321,16
-119.574191,34.476205,5
-98.59677,31.281761,15
-117.726527,33.546501,101
-119.503013,34.428322,5
-119.573913,34.476999,4
-98.634658,29.48642,NA
-117.145897,33.079895,13
-97.723998,30.665348,8
-119.707297,34.46851,3
-120.371319,35.464575,NA
-118.432759,34.106396,8
-120.648706,35.373233,NA
-122.35276,37.44824,NA
-119.510138,34.386872,8
-122.493134,38.45058,NA
-120.456697,35.087492,NA
-117.651823,33.69753,5
-117.177222,33.120936,3
-112.678613,33.914153,4
-120.51547,34.595973,4
-120.512256,34.572674,5
-121.674163,36.580368,3
-121.216667,36.501609,NA
-99.492731,30.912939,NA
-99.774853,30.766828,NA
-121.764617,36.49947,261
-122.720031,48.600681,5
-117.205033,33.110222,9
-119.355899,34.543057,9
-119.351513,34.523081,7
-122.719758,48.600617,4
-121.326508,35.780239,NA
-121.71465,36.200711,NA
-121.752205,36.509632,11
-120.535422,35.62955,NA
-118.165282,34.204611,6
-120.331711,35.460017,NA
-119.553637,34.467191,4
-102.12209,31.964674,NA
-120.994416,35.476255,NA
-120.912653,35.577722,NA
-121.787936,36.638311,4
-117.40193,33.60543,4
-118.660642,34.57091,2
-119.035719,34.084801,4
-122.71155,48.56003,NA
-117.092688,32.948025,NA
-99.473178,30.062567,19
-120.818508,35.334277,4
-98.366982,29.582645,3
-117.676138,33.705908,NA
-117.649352,33.694758,NA
-121.144433,36.528553,NA
-117.140892,32.83803,5
-120.733169,35.265214,NA
-120.887981,35.256472,NA
-120.743012,35.423808,3
-120.239304,34.469654,3
-117.047478,34.029233,65
-118.867414,34.323521,12
-109.122527,31.913961,19
-117.122093,34.012577,180
-98.564148,29.570698,NA
-118.350474,33.328031,61
-118.38327,34.123718,5
-118.505953,33.426815,15
-118.165827,34.204474,32
-121.874644,37.471251,NA
-122.239951,38.574572,NA
-99.688392,32.4731,NA
-116.565797,32.897755,4
-122.444977,38.854925,227
-116.741728,32.857664,NA
-116.628058,34.016564,8
-122.321518,38.61966,NA
-117.197625,33.103686,3
-120.207297,34.938972,5
-116.667114,32.745279,9
-116.462767,32.97165,NA
-119.583019,34.453133,3
-119.58306,34.453111,5
-118.527941,34.280534,4
-122.281813,38.643222,NA
-106.432716,31.931625,65
-118.395278,34.133414,4
-110.722666,32.145933,5
-122.099716,38.501534,6
-116.541537,33.04195,NA
-117.197792,33.10362,3
-117.51582,33.974458,209
-118.191022,34.101889,35
-112.683992,33.922717,5
-117.197778,33.103622,3
-106.036621,31.919288,15
-121.491127,36.026505,NA
-117.182291,34.017146,1
-118.29103,34.133789,4
-98.310037,29.546725,4
-106.458358,31.833905,4
-117.880172,33.631425,5
-121.68783,36.600135,122
-117.197937,33.103561,10
-110.654412,32.228803,5
-98.104661,29.983188,10
-98.557067,31.154367,32
-112.694732,33.932694,6
-110.745705,32.211995,5
-97.729003,30.500642,4
-111.041974,32.298952,5
-117.766415,34.010381,NA
-118.167405,34.143311,10
-118.636917,34.265247,5
-98.5839,29.543291,NA
-102.122741,31.965683,15
-121.551172,36.386387,12
-118.448736,33.960307,28
-98.475058,29.595646,34
-98.475436,29.596262,35
-98.465622,29.638123,25
-102.115983,31.963255,12
-98.442561,29.593676,18
-102.123603,31.966538,6
-102.118767,31.962062,24
-118.050835,34.003613,NA
-97.775961,30.175001,NA
-117.07428,34.130081,64
-116.545383,33.135701,NA
-117.348789,34.210951,NA
-118.684444,34.223611,NA
-98.610582,29.882455,9
-118.405792,32.8548,5
-117.315427,33.131807,NA
-102.123462,31.966421,34
-117.888405,33.622926,4
-98.473665,29.597482,12
-98.649054,29.436849,23
-98.472434,29.597037,46
-98.501514,29.557957,66
-98.536475,29.58006,9
-98.532222,29.551686,10
-98.366423,29.582778,15
-119.282297,34.4765,17
-117.378334,33.931389,NA
-117.545833,33.563889,NA
-98.631711,29.867105,22
-117.317305,33.119189,24
-98.63784,29.869313,5
-117.230543,32.883234,101
-101.366293,29.702086,4
-97.468995,31.08677,6
-97.628508,30.515831,65
-117.795101,33.793936,15
-117.220348,33.086601,NA
-117.036807,32.804704,16
-99.156552,30.050325,NA
-122.040002,38.710577,4
-97.657883,30.694452,4
-119.681105,34.478705,NA
-117.03806,32.806585,NA
-118.689808,34.04228,8
-118.226288,33.767692,16
-117.793692,33.795268,NA
-98.7028,29.540851,59
-98.471555,29.608831,30
-98.392355,29.606527,73
-98.367446,29.585417,12
-98.749663,29.915367,11
-98.184422,29.943443,6
-98.631195,29.861567,5
-102.121132,31.963262,16
-97.732546,30.396001,263
-117.221945,33.086436,NA
-117.54585,33.56434,6
-117.197272,32.824269,472
-117.616958,33.843388,313
-118.776679,34.675147,4
-117.179063,32.844032,10
-119.648624,34.463098,5
-118.449712,34.132135,NA
-119.60385,34.467661,5
-117.285195,33.166303,24
-117.304381,33.169853,2
-119.602855,34.469844,10
-97.893222,30.337633,NA
-119.242878,34.46585,5
-119.243845,34.467531,5
-119.239167,34.468919,5
-119.245662,34.467613,5
-119.241363,34.470259,5
-119.292965,34.449085,5
-97.892029,30.338398,226
-119.246549,34.4702,5
-119.244159,34.467889,5
-119.289244,34.478884,5
-119.291599,34.456604,5
-119.291775,34.457264,5
-119.241936,34.467419,10
-119.291492,34.453549,5
-119.596665,34.475033,5
-119.577582,34.480996,5
-119.581045,34.481264,5
-119.576331,34.480722,5
-98.036055,29.598058,6
-119.573627,34.479827,5
-119.240675,34.468073,5
-119.238511,34.469271,5
-119.289116,34.47846,5
-119.282489,34.4765,5
-119.245752,34.469573,10
-119.293533,34.446717,5
-119.240021,34.468535,5
-119.292651,34.45168,10
-97.882653,30.23323,4
-119.291198,34.45552,5
-119.240366,34.465141,5
-119.242461,34.465736,5
-119.243296,34.465803,5
-117.199662,33.102736,12
-97.756814,30.423669,50
-116.366891,32.975729,5
-117.169417,32.799322,NA
-119.291747,34.45766,5
-97.720183,30.354847,10
-97.667703,30.516469,9
-117.221588,32.927403,12
-99.76776,32.426907,53
-117.212263,33.080792,12
-97.667649,30.516481,5
-119.285448,34.477656,5
-117.279625,33.074356,6
-119.271672,34.518118,10
-117.000632,32.875317,NA
-97.857764,30.215017,NA
-117.1921,32.80541,15
-117.21235,33.085456,48
-119.350554,34.502428,10
-120.68547,35.880712,5
-98.25381,29.806713,6
-119.273212,34.513495,5
-111.568283,32.733464,NA
-119.271168,34.515002,5
-117.082387,32.825828,15
-119.270111,34.520257,5
-119.321362,34.492856,5
-98.351466,29.687624,NA
-119.29079,34.458882,5
-119.281898,34.475972,5
-119.382838,34.507321,5
-98.203675,30.568345,5
-117.20478,33.1088,24
-119.272149,34.517989,10
-117.082215,32.8256,NA
-119.381491,34.507378,10
-119.322099,34.492959,5
-119.268853,34.520772,10
-119.271876,34.514165,10
-117.124692,32.568048,15
-98.227381,29.741341,24
-98.63012,29.860687,5
-97.746075,30.5425,132
-117.078423,32.822877,NA
-119.627541,34.457603,5
-106.421972,31.926377,3
-119.628856,34.457594,5
-119.633166,34.458959,10
-117.18076,32.78541,8
-98.281639,29.825586,3
-98.314685,29.961548,3
-117.862569,33.773015,NA
-117.078225,32.823223,NA
-98.694944,29.801962,5
-119.634345,34.45838,5
-117.436853,33.719058,12
-119.627805,34.457735,16
-117.205744,33.112567,15
-117.218697,33.087964,6
-117.83763,33.909888,5
-117.1843,32.79897,8
-117.797601,33.830812,977
-119.623975,34.458214,5
-119.49087,34.487292,10
-119.319281,34.493257,5
-119.625986,34.457513,10
-119.506564,34.488591,30
-117.505713,34.163356,4
-117.074394,32.795283,10
-98.735411,29.516993,10
-119.326134,34.492838,5
-117.265022,33.953883,8
-97.900004,30.505605,5
-116.79995,33.022417,NA
-117.099194,34.044015,NA
-117.837372,33.90875,5
-117.837112,33.910238,10
-117.837937,33.909942,10
-117.882319,33.645828,NA
-98.991935,30.077136,NA
-117.786319,33.773489,NA
-102.257922,32.695826,12
-97.559053,30.497837,4
-98.489319,29.608344,46
-98.262925,29.701875,6
-111.96087,33.895638,6
-117.208687,33.098439,24
-117.753412,33.837084,227
-98.333623,30.028011,NA
-102.100978,32.045981,NA
-117.079907,32.824483,NA
-117.395885,33.240046,4
-117.747337,33.791517,6
-118.18521,34.14325,5
-119.551365,34.486599,10
-116.932953,32.62487,NA
-117.78437,33.905808,5
-117.269108,33.055986,NA
-117.246738,32.696674,31
-119.322616,34.493306,10
-117.771484,33.82127,16
-117.204453,33.109,6
-117.250579,32.713073,2
-119.631815,34.458067,4
-117.199303,33.102611,6
-119.508449,34.491489,5
-119.345959,34.50251,5
-117.27063,33.05955,65
-119.505482,34.487731,5
-119.551777,34.494542,5
-119.484659,34.487578,10
-119.374655,34.505162,5
-119.56819,34.522709,5
-119.516061,34.489509,5
-117.579225,33.482087,5
-119.467136,34.492629,5
-119.626392,34.451388,5
-119.500077,34.486353,5
-119.635873,34.456246,5
-119.386414,34.508448,5
-119.510794,34.487267,5
-119.637186,34.453663,5
-119.470499,34.492676,100
-119.555573,34.495364,5
-119.511577,34.488733,5
-119.479519,34.489038,10
-119.389478,34.506829,5
-119.388384,34.504391,10
-119.559502,34.486705,5
-119.532863,34.488401,5
-117.18087,32.78415,8
-119.559114,34.498423,5
-119.390211,34.508536,5
-119.52453,34.487567,5
-119.449237,34.490864,5
-119.477847,34.490228,5
-119.498583,34.486394,5
-98.343824,29.681883,50
-117.064994,32.816514,NA
-119.244635,34.467948,5
-119.543162,34.48864,5
-119.460603,34.491876,5
-119.398578,34.498896,5
-119.513222,34.489678,5
-119.400055,34.500073,10
-117.21888,33.08337,8
-96.847752,33.049034,38
-116.984438,32.844535,NA
-117.0765,32.556743,NA
-118.191572,34.145278,99
-117.472775,33.881459,61
-117.226008,33.682494,5
-119.243856,34.467728,5
-118.321003,33.732353,5
-117.14623,32.933211,5
-116.996278,32.760034,16
-117.000777,32.759571,16
-98.392892,29.606839,20
-98.393227,29.605406,11
-98.555069,29.609997,18
-98.596769,29.60504,5
-98.475533,29.595893,35
-98.472003,29.598134,22
-102.12196,31.961705,6
-97.466745,31.19813,8
-98.189745,30.325887,5
-106.47033,31.8945,4
-98.134062,29.783086,6
-106.451685,31.854862,65
-102.121628,31.962109,32
-117.032663,34.104293,208
-96.845446,33.049034,20
-113.4873,37.15,NA
-116.947005,32.720382,4
-117.262812,33.075906,NA
-117.260815,33.06983,NA
-106.272592,31.77697,NA
-98.540482,29.597838,312
-106.488603,31.882337,6
-106.276909,31.800808,5
-96.845573,33.049498,4
-119.666054,34.46722,NA
-119.291641,34.45676,NA
-110.660511,32.226808,22
-121.100555,36.506825,100
-116.790192,32.786155,6
-118.756997,34.634292,5
-97.790491,30.421376,24
-117.2479,32.866783,NA
-106.183369,34.714128,NA
-118.185072,34.143411,5
-117.125274,32.563359,5
-119.289801,34.516824,5
-119.295557,34.520435,10
-119.292317,34.517069,5
-119.291897,34.517283,5
-119.297256,34.45067,5
-117.056883,32.749645,38
-119.286309,34.516006,5
-119.299799,34.452002,5
-116.758658,32.715497,5
-117.24665,33.034186,24
-117.03981,32.8559,196
-119.294612,34.457854,5
-119.305389,34.523348,50
-117.794743,33.798389,580
-119.285765,34.51511,5
-119.288274,34.516224,5
-119.29187,34.459286,5
-117.232313,33.093239,8
-119.318469,34.455701,5
-117.391393,33.247304,5
-119.28407,34.514744,5
-117.205612,33.112492,6
-119.318015,34.45757,5
-122.277359,37.46746,7
-110.788567,32.247628,NA
-97.470756,31.110275,16
-117.556428,33.539967,NA
-116.821594,33.015233,4
-118.899383,34.498725,500
